DateTime,RECORD,BattV_Min,PTemp_C_Max,AirTC_Max,AirTC_Min,AirTC_Avg,RH_Max,RH_Min,WS_ms_Max,WS_ms_Min,WS_ms_Avg,WindDir,Rain_mm_Tot
03/01/2024 15:50:00,53087,12.79,23.96,108.8,62.57,81.9,30.82,3.523,0.902,0.333,0.654,102.3,0
03/01/2024 16:00:00,53088,13.25,19.63,112.2,63.32,84.2,34.33,7.914,0.853,0.196,0.51,71.56,0
03/01/2024 16:10:00,53089,14.2,18.74,114.8,68.25,84.1,30.28,-3.046,1.49,0.167,0.887,86.8,0
03/01/2024 16:20:00,53090,14.2,18.77,109.8,69.51,84.9,28.44,-6.654,1.725,0.99,1.317,120.7,0
03/01/2024 16:30:00,53091,13.77,18.74,112.7,68.46,82.8,33.1,1.889,1.529,0.764,1.116,130.1,0
03/01/2024 16:40:00,53092,13.06,23.93,116.5,63.95,81.6,51.45,2.91,1.95,0.725,1.214,140.6,0
03/01/2024 16:50:00,53093,12.88,23.9,121.6,57.37,81.3,34.1,6.283,2.372,1.019,1.766,142.5,0
03/01/2024 17:00:00,53094,12.25,20.37,112,53.91,80.6,19.15,10.84,2.185,1.029,1.657,144.2,0
04/01/2024 09:00:00,53095,11.47,14.56,,,,,,0,0,0,305.1,0
04/01/2024 09:10:00,53096,12.11,15.34,119.3,65.79,86.1,35.64,15.79,1.313,0,0.992,0.145,0
04/01/2024 09:20:00,53097,13.18,15.29,128.4,64.44,85.3,42.37,-10.45,1.078,0,0.585,354.8,0
04/01/2024 09:30:00,53098,14.28,15.97,113.6,70.18,86.5,35.23,8.58,1.225,0,0.676,330.8,0
04/01/2024 09:40:00,53099,13.28,17.19,115.3,67.73,83.8,44.79,-8.34,1.431,0.461,0.972,343.7,0
04/01/2024 09:50:00,53100,14.27,16.96,114.1,71.95,85.6,20.49,-5.854,1.568,0.392,0.962,347.2,0
04/01/2024 10:00:00,53101,14.26,17.39,113,69.5,86.8,35.6,10.69,1.597,0.559,1.075,348.1,0
04/01/2024 10:10:00,53102,14.24,17.84,110.5,74.02,85.8,37.24,-6.297,1.735,0.598,1.309,13.24,0
04/01/2024 10:20:00,53103,14.23,18.35,113.4,72.59,84.8,37.47,12.39,1.862,0.804,1.329,8.22,0
04/01/2024 10:30:00,53104,14.22,18.95,113.1,68,84,22.12,0.068,1.401,0.833,1.176,353,0
04/01/2024 10:40:00,53105,14.2,19.55,99.9,67.18,83.1,19.2,-7.012,1.872,0.804,1.348,8.94,0
04/01/2024 10:50:00,53106,14.2,19.68,110.2,67.86,83.6,26.99,-4.187,1.715,1.098,1.438,12.52,0
04/01/2024 11:00:00,53107,14.2,19.76,112.1,66.91,82.4,31.45,-6.807,2.234,1.137,1.598,22.84,0
04/01/2024 11:10:00,53108,14.19,20,100.7,67.35,83.1,29.75,-5.82,1.431,0.627,1.011,23.44,0
04/01/2024 11:20:00,53109,14.18,20.29,114.6,71.98,84.5,38.02,3.914,1.117,0.363,0.832,37.12,0
04/01/2024 11:30:00,53110,14.17,20.61,114.9,66.47,83.3,20.52,-4.391,1.362,0.735,1.077,79.65,0
04/01/2024 11:40:00,53111,14.17,20.83,113.8,67.69,84.4,33.59,10.48,1.509,0.911,1.2,107.7,0
04/01/2024 11:50:00,53112,14.16,20.96,111.7,69.19,83,18.96,4.05,1.529,0.696,1.107,89.1,0
04/01/2024 12:00:00,53113,14.16,21.1,111.2,69.12,83.8,29.82,-9.26,1.666,0.529,0.985,93.2,0
04/01/2024 12:10:00,53114,14.15,21.23,107.2,69.26,82.7,36.35,6.093,1.294,0.461,0.82,105.8,0
04/01/2024 12:20:00,53115,14.15,21.37,115.3,69.46,85.1,37.1,8.37,1.313,0.451,0.93,82.7,0
04/01/2024 12:30:00,53116,14.15,21.56,112.8,68.92,83.4,36.42,-6.399,1.019,0.578,0.799,38.81,0
04/01/2024 12:40:00,53117,14.13,21.78,106.7,67.52,84.7,35.02,-1.396,1.078,0.578,0.821,34.51,0
04/01/2024 12:50:00,53118,14.13,22,111.5,65.48,83.6,27.64,2.995,1.45,0.872,1.14,32.48,0
04/01/2024 13:00:00,53119,14.12,22.17,111.9,70.14,83.8,24,10.93,1.352,0.666,1.032,60.51,0
04/01/2024 13:10:00,53120,14.12,22.33,112.3,66.81,82.7,23.38,-0.613,1.411,0.892,1.179,34.94,0
04/01/2024 13:20:00,53121,14.11,22.47,108.7,66.74,83.7,38.53,3.199,1.597,0.853,1.194,45.43,0
04/01/2024 13:30:00,53122,14.11,22.47,112.9,70.31,84.2,37.85,12.97,1.764,1.235,1.525,88.3,0
04/01/2024 13:40:00,53123,14.12,22.39,114.2,68.58,84,30.02,1.021,1.392,0.784,1.086,105.4,0
04/01/2024 13:50:00,53124,12.97,27.34,119.7,62.32,84.2,39.65,-5.883,1.568,0.676,1.146,66.47,0
04/01/2024 14:00:00,53125,12.95,27.15,110.5,55.4,82.4,43.5,-1.803,1.088,0,0.576,93.4,0
04/01/2024 14:10:00,53126,12.95,26.53,106.5,54.97,80.1,41.34,3.777,0.911,0,0.282,69.95,0
04/01/2024 14:20:00,53127,12.91,25.83,122.3,57.49,81.5,36.6,-4.169,1.068,0,0.553,117.3,0
04/01/2024 14:30:00,53128,12.89,25.13,117.3,58.43,82.1,44.65,-4.51,0.578,0,0.051,82.2,0
04/01/2024 14:40:00,53129,14.16,20.58,112.9,68.66,85.5,33.68,-4.646,1.088,0.48,0.817,66.77,0
04/01/2024 14:50:00,53130,14.13,21.21,111.3,65.63,84.2,37.63,-5.803,2.205,0.706,1.617,27.26,0
04/01/2024 15:00:00,53131,14.12,21.75,111.3,72.13,84.2,21.6,15.71,1.882,0.774,1.434,23.83,0
04/01/2024 15:10:00,53132,14.11,22.22,116.1,67.1,84.5,31.23,1.14,0.99,0.588,0.825,5.268,0
04/01/2024 15:20:00,53133,13.91,22.36,111.5,66.59,82.8,43.11,6.11,0.951,0.157,0.669,31.3,0
04/01/2024 15:30:00,53134,14.09,22.45,114.1,70.64,83.9,40.83,-1.583,1.068,0.304,0.807,89.8,0
04/01/2024 15:40:00,53135,12.97,27.63,118.4,55.73,83.8,21.97,-2.025,1.421,0.99,1.221,74.89,0
04/01/2024 15:50:00,53136,12.91,26.72,125.2,54.69,80.2,33.31,-2.299,1.274,0.608,0.932,115.1,0
04/01/2024 16:00:00,53137,12.74,25.19,116.2,56.14,81,43.62,18.07,1.205,0.372,0.713,147.2,0
04/01/2024 16:10:00,53138,12.64,24.13,123.1,58.53,81.4,57.31,-5.362,1.235,0.588,0.952,172.9,0
04/01/2024 16:20:00,53139,12.67,20.91,112.6,58.26,80.6,42.49,0.051,1.098,0.147,0.592,104.2,0
04/01/2024 16:30:00,53140,13.15,20.64,117.2,64.41,84.2,37.76,-5.054,1.539,0.755,1.222,111.4,0
04/01/2024 16:40:00,53141,14.13,20.61,103,71.22,82.5,39.06,-3.251,1.284,0,0.664,102.6,0
04/01/2024 16:50:00,53142,12.99,20.66,107.7,57.87,83.8,46.65,-0.97,0.588,0,0.188,338.4,0
04/01/2024 17:00:00,53143,12.7,24.75,116.6,55.22,81.2,55.19,19.88,2.293,0.216,1.362,349.6,0
04/01/2024 17:10:00,53144,11.96,23.18,124.4,63.43,81,43.99,-4,2.43,0.686,1.406,349.2,0
05/01/2024 08:30:00,53145,11.13,14.25,91.1,-107.5,-8.2,-4.016,-4.016,0.216,0,0.108,278.5,0
05/01/2024 08:50:00,53146,10.84,15.07,-118.1,-118.1,-118.1,-2.91,-2.91,0,0,0,302.7,0
05/01/2024 09:30:00,53147,11.49,16.14,92.4,92.4,92.4,17.76,17.76,0,0,0,,0
05/01/2024 09:40:00,53148,11.51,16.27,,,,9.88,9.88,0,0,0,315.6,0
05/01/2024 10:00:00,53149,12.11,16.54,83.7,81.9,82.9,16.59,16.49,2.156,0,1.548,2.175,0
05/01/2024 10:10:00,53150,12.58,16.74,104.7,56.84,81.6,17.64,-4.461,2.421,0,1.827,4.04,0
05/01/2024 10:20:00,53151,12.64,21.64,121.6,55.85,81.6,36.71,12.49,1.607,0.715,1.155,317.8,0
05/01/2024 10:30:00,53152,12.81,17.19,123.9,70.66,83.1,47.72,0.136,1.303,0.108,0.688,352.3,0
05/01/2024 10:40:00,53153,12.76,21.64,123.2,56.76,82.6,32.43,-7.883,1.48,0.627,1.149,29.19,0
05/01/2024 11:00:00,53154,12.08,17.54,122.2,73.35,93.7,21.21,16.99,0.784,0,0.552,323.8,0
05/01/2024 11:10:00,53155,12.37,21.64,121.2,70.7,82.5,37.95,5.991,0.774,0,0.243,289.5,0
05/01/2024 11:20:00,53156,13.28,18.66,123.3,72.3,84.8,33.39,-1.055,1.441,0,0.537,260.6,0
05/01/2024 11:30:00,53157,14.04,18.05,112.8,72.25,85.4,36.49,7.046,1.656,0,0.985,79.36,0
05/01/2024 11:40:00,53158,14.22,18.35,108.4,71.71,83.8,34.89,8.03,1.607,0,1.136,81.3,0
05/01/2024 11:50:00,53159,14.21,18.87,109.9,69.05,85.3,36.69,10.69,1.607,0.255,0.873,109,0
05/01/2024 12:00:00,53160,14.19,19.15,107.3,71.03,84.9,19.67,-4.255,1.274,0,0.355,189.4,0
05/01/2024 12:10:00,53161,14.2,19.63,111.4,69.46,83.3,33.7,6.195,1.499,0,0.489,42.27,0
05/01/2024 12:20:00,53162,14.18,20.21,110.2,72.22,86,36.66,-6.467,1.578,0,0.937,69.09,0
05/01/2024 12:30:00,53163,14.17,20.56,106,75.18,83.2,37.95,11.64,1.705,0,0.682,37.94,0
05/01/2024 12:40:00,53164,13.11,25.73,119.6,66.84,85,31.28,-2.927,1.764,0,0.512,4.688,0
05/01/2024 12:50:00,53165,11.96,25.7,123.2,63.3,80.9,55.59,12.22,4.479,0.96,3.225,20.01,0
05/01/2024 13:20:00,53166,11.97,19.18,116.8,78.67,89.1,18.55,18.45,2.656,0,1.835,328.4,0
05/01/2024 13:30:00,53167,11.83,19.18,120.4,70.52,84.2,44.18,-3.202,3.273,0,2.082,323.1,0
05/01/2024 13:40:00,53168,13.27,20.02,116.3,63.14,81.8,48.85,16.88,3.92,1.107,3.047,354.4,0
05/01/2024 13:50:00,53169,14.21,19.6,107.9,68.71,84.1,37.64,-3.574,4.057,2.96,3.496,1.861,0
05/01/2024 14:00:00,53170,14.19,20.15,111.5,68.78,82.7,41.39,-0.681,3.234,2.342,2.827,8.36,0
05/01/2024 14:10:00,53171,14.17,20.77,111.8,72.66,84.5,36.59,14.3,2.842,1.735,2.314,17.45,0
05/01/2024 14:20:00,53172,14.16,21.18,117.7,70.99,83.6,34.55,0.477,2.96,1.764,2.192,23.18,0
05/01/2024 14:30:00,53173,14.15,21.42,112.1,72.32,83.6,33.46,-1.464,2.92,1.95,2.385,43.35,0
05/01/2024 14:40:00,53174,14.15,21.59,114.6,66.74,83.8,30.63,4.629,2.234,1.166,1.788,68.58,0
05/01/2024 14:50:00,53175,14.13,21.78,115.9,69.02,84.9,38.97,-1.123,1.842,0.715,1.304,121.8,0
05/01/2024 15:00:00,53176,13.02,26.96,115.7,63.85,82.5,46.97,-2.485,1.421,0.666,0.98,133.9,0
05/01/2024 15:10:00,53177,12.55,25.67,116.1,55.45,79.16,39.72,1.327,1.519,0.637,1.066,139.5,0
05/01/2024 15:40:00,53178,11.95,19.78,82.4,69.8,79.11,44.86,10.28,0.951,0,0.63,139.4,0
05/01/2024 15:50:00,53179,12.47,23.01,109.3,66.6,82.6,40.81,-2.791,1.068,0.519,0.825,122.1,0
05/01/2024 16:00:00,53180,13.61,20.05,122.4,70.86,84.8,37.68,-2.042,1.94,0.911,1.314,124.6,0
05/01/2024 16:10:00,53181,14.18,20.05,110.1,71.74,84.9,28.59,-5.48,2.568,1.284,1.914,125.2,0
05/01/2024 16:20:00,53182,13.03,25.25,113.7,64.54,82.5,37.64,-3.642,2.96,1.137,2.231,120.8,0
05/01/2024 16:30:00,53183,13.03,24.87,121.4,61.89,82.8,33.51,13.5,2.901,1,2.132,122.2,0
05/01/2024 16:40:00,53184,13,24.78,115.4,54.23,81,41.38,-1.958,2.499,0.902,1.715,149.3,0
05/01/2024 16:50:00,53185,12.79,24.01,110.3,53.39,79.84,56.39,2.161,1.676,0.333,1.02,133.7,0
06/01/2024 09:10:00,53186,13.01,20.69,116.8,65.74,84.8,40.33,-2.026,1.499,0,1.165,149.9,0
06/01/2024 09:20:00,53187,13.08,17.54,116.7,68.14,83.2,26.44,-5.703,1.666,0.608,1.143,157.6,0
06/01/2024 09:30:00,53188,14.13,16.71,112,68.42,84.9,28.23,15.06,1.372,0.039,0.795,197.8,0
06/01/2024 09:40:00,53189,14.26,17.21,110.6,67.51,84.7,39.7,-4.101,1.029,0,0.354,139.6,0
06/01/2024 09:50:00,53190,14.24,17.72,114.4,68.63,84.8,36.74,4.646,0.784,0,0.323,91.8,0
06/01/2024 10:00:00,53191,14.23,18.3,115.3,72.92,86.6,38.24,13.09,0.284,0,0.014,62.78,0
06/01/2024 10:10:00,53192,14.22,18.84,111.6,72.3,85.1,27.83,1.753,0.431,0,0.09,61.29,0
06/01/2024 10:20:00,53193,14.2,19.44,113.8,75.1,86.1,35.93,1.447,0.686,0.01,0.389,24.46,0
06/01/2024 10:30:00,53194,14.18,20.08,112.3,69.48,85.1,36.71,0.494,1.186,0.412,0.778,349.9,0
06/01/2024 10:40:00,53195,14.18,20.58,117.9,73.9,86.3,37.05,16.08,1.274,0.598,0.962,11.31,0
06/01/2024 10:50:00,53196,14.16,21.02,118.6,69.62,86,36.64,-4.238,1.205,0.647,0.906,16.14,0
06/01/2024 11:00:00,53197,14.15,21.4,112.4,67.51,83.2,26.74,-2.604,1.137,0.412,0.728,26.08,0
06/01/2024 11:10:00,53198,14.14,21.72,110.6,71.62,86.9,25.44,-3.387,1.401,0.872,1.14,17.45,0
06/01/2024 11:20:00,53199,14.14,21.97,109.7,69.04,83.9,37.42,-1.889,1.901,0.98,1.405,31.71,0
06/01/2024 11:30:00,53200,14.13,22.22,113,71.28,85.3,20.85,8.59,1.362,0.676,1.075,10.87,0
06/01/2024 11:40:00,53201,14.13,22.42,107.7,68.76,83.3,38.44,-0.017,1.323,0.549,0.972,64.57,0
06/01/2024 11:50:00,53202,14.12,22.64,111.6,69.38,84.3,38.92,-5.871,1.882,0.862,1.471,115.3,0
06/01/2024 12:00:00,53203,14.12,22.67,109.4,69.38,84.7,43.18,10.6,2.636,1.401,2.082,120,0
06/01/2024 12:10:00,53204,14.12,22.64,113.9,67.64,85,24.22,-4.17,2.381,1.519,1.92,97.3,0
06/01/2024 12:20:00,53205,14.13,22.42,117.1,71.66,85.2,38.21,13.63,2.352,1.362,1.936,108.3,0
06/01/2024 12:30:00,53206,14.13,22.22,115.7,73.29,84.6,39.09,15.67,2.901,1.735,2.414,100,0
06/01/2024 12:40:00,53207,14.13,22.11,107.5,65.57,83,28.2,11.83,3.459,1.735,2.487,96.7,0
06/01/2024 12:50:00,53208,14.13,22.08,113.7,64.34,85.5,28.51,9.65,4.204,2.146,3.188,83.3,0
06/01/2024 13:00:00,53209,14.14,22,109.3,68.59,84,35.28,13.67,4.449,2.734,3.743,64.33,0
06/01/2024 13:10:00,53210,14.13,22,92.4,72.99,83.4,27.21,16.63,4.175,1.793,2.916,59.55,0
06/01/2024 13:20:00,53211,14.12,22.39,113.1,65.46,83.6,41.44,9.82,3.028,0.245,1.618,72.38,0
06/01/2024 13:30:00,53212,14.1,22.84,104.5,73.73,83.1,38.92,-1.208,2.391,0,1.349,340.5,0
06/01/2024 13:40:00,53213,14.09,23.24,111.9,69.68,84.6,29.25,12.61,2.783,0.039,1.249,97.1,0
06/01/2024 13:50:00,53214,14.07,23.7,107.4,65.6,83.4,43.41,6.11,2.783,0.755,1.611,101.9,0
06/01/2024 14:00:00,53215,14.07,24.07,116.1,72.2,84.9,39.81,17.41,2.891,0.519,1.699,106.4,0
06/01/2024 14:10:00,53216,14.07,24.3,111.5,66.31,84.4,37.9,-2.944,3.401,1.568,2.605,103,0
06/01/2024 14:20:00,53217,14.06,24.48,109.1,66.31,82,41.24,-3.523,2.538,0.539,1.333,34.36,0
06/01/2024 14:30:00,53218,14.05,24.72,114.9,69.1,81.5,37.05,11.93,3.518,1.382,2.85,7.636,0
06/01/2024 14:40:00,53219,14.05,24.78,107.5,68.9,83,46.07,11.66,4.322,0.882,3.091,68.39,0
06/01/2024 14:50:00,53220,14.05,24.87,111.6,65.36,82.2,40.86,0.8,2.842,0.519,1.564,127.7,0
06/01/2024 15:00:00,53221,14.04,24.98,115.2,64.65,82.6,33.65,9.1,4.518,1.45,3.679,93.7,0
06/01/2024 15:10:00,53222,14.05,24.98,112,71.28,85.7,40.49,1.004,4.635,2.685,3.838,83.4,0
06/01/2024 15:20:00,53223,14.05,24.87,106.7,64.88,82.8,48.45,0.528,4.586,1.686,3.27,89,0
06/01/2024 15:30:00,53224,14.05,24.78,109.4,72.58,82.4,32.96,9.31,4.498,0.931,2.896,89.9,0
06/01/2024 15:40:00,53225,14.05,24.66,106.6,67.95,83,38.04,-0.221,4.263,1.431,3.087,88.7,0
06/01/2024 15:50:00,53226,14.06,24.48,116.4,69.04,81.9,40.96,7.811,4.263,2.107,3.501,93.7,0
06/01/2024 16:00:00,53227,14.07,24.33,115,65.22,84,30.45,8.53,4.351,2.695,3.707,95.9,0
06/01/2024 16:10:00,53228,14.07,24.16,115.8,69.72,83.1,34.77,0.187,4.704,1.215,2.804,104.6,0
06/01/2024 16:20:00,53229,14.08,23.96,106.7,74.75,83.2,36.23,-0.766,2.92,0.676,1.805,100.4,0
06/01/2024 16:30:00,53230,14.08,23.84,106.8,69.58,83.7,29.66,-2.434,3.058,0.519,1.528,200.5,0
06/01/2024 16:40:00,53231,14.08,23.72,113.9,65.33,82.4,43.79,11.35,5.106,0.02,1.552,208.5,0
06/01/2024 16:50:00,53232,14.08,23.72,107.2,64.14,81.8,44.44,0.732,5.488,0.02,1.894,234.9,0
06/01/2024 17:00:00,53233,12.82,23.7,121.2,66.69,81.7,45.12,-0.596,5.233,1.421,3.082,259.6,0
06/01/2024 17:10:00,53234,12.58,26.16,114.1,55.47,77.88,57.49,5.328,4.949,1.205,2.49,245.2,0
06/01/2024 17:20:00,53235,12,23.52,115.6,59.54,78.8,39.09,0.46,4.302,1.029,2.445,243,0
07/01/2024 09:00:00,53236,12.38,18.02,81,77.29,79.05,19.03,14.6,7.105,0,3.776,257.5,0
07/01/2024 09:10:00,53237,11.87,19.15,115.4,66.04,81.1,47.75,-2.093,9.29,0,5.08,267.3,0
07/01/2024 09:20:00,53238,14.15,18.38,104.8,64.89,80.1,40.32,-2.74,11.75,0.333,5.003,222.3,0
07/01/2024 09:30:00,53239,14.23,18.64,113.5,66.04,82.2,36.06,0.119,11.14,0.48,4.714,283.2,0
07/01/2024 09:40:00,53240,14.22,18.92,102.4,64.14,81.9,37.87,-1.072,7.938,1.294,4.471,254.1,0
07/01/2024 09:50:00,53241,14.22,19.26,110.2,67.1,81.6,27.83,2.774,7.811,0.421,4.331,240.5,0
07/01/2024 10:00:00,53242,14.21,19.63,108.4,69.72,82,41.54,-2.366,6.703,1,4.49,212.3,0
07/01/2024 10:10:00,53243,14.21,19.97,105.7,65.94,81.1,38.21,5.973,8.8,0.666,4.619,250.5,0
07/01/2024 10:20:00,53244,14.2,20.31,107.7,66.52,80,37.73,3.693,8.8,1.019,5.208,189.7,0
07/01/2024 10:30:00,53245,14.19,20.64,108.9,64.78,80.7,42.97,-1.991,9.53,2.117,5.433,257.8,0
07/01/2024 10:40:00,53246,14.18,20.96,109,66.08,82.6,31.64,12.54,9.11,1.646,5.207,245.7,0
07/01/2024 10:50:00,53247,14.18,21.29,107.4,66.18,81.9,37.32,2.808,7.526,1.372,4.44,241.1,0
07/01/2024 11:00:00,53248,14.16,21.62,106.1,67.27,81,23.67,-4.918,9.15,2.234,5.088,175.7,0
07/01/2024 11:10:00,53249,14.15,21.97,114.1,65.22,82.1,40.59,12.61,6.537,0.225,3.685,209.2,0
07/01/2024 11:20:00,53250,14.14,22.33,116.2,67.78,81.2,45.39,8.66,9.09,1,4.476,290,0
07/01/2024 11:30:00,53251,14.13,22.67,104.4,69.89,80.5,23.67,8.73,6.919,0.451,4.2,215.2,0
07/01/2024 11:40:00,53252,14.12,22.98,102.1,66.04,79.82,39.47,10.3,6.791,0.715,3.773,240.9,0
07/01/2024 11:50:00,53253,14.11,23.29,112.3,68.25,80.4,44.13,-1.14,8.84,0.715,3.725,272.3,0
07/01/2024 12:00:00,53254,14.1,23.61,112.1,64.68,81.5,46.44,-3.216,8.15,1.695,4.245,229.9,0
07/01/2024 12:10:00,53255,14.1,23.9,105.9,62.67,82.6,30.55,9.85,6.831,0.588,3.764,238.9,0
07/01/2024 12:20:00,53256,14.09,24.16,101.4,65.05,80.3,42.73,10.87,5.802,0.745,3.816,237.4,0
07/01/2024 12:30:00,53257,14.08,24.42,110.5,63.08,79.14,34.7,1.549,6.576,0.755,3.123,160,0
07/01/2024 12:40:00,53258,14.07,24.66,107.9,65.53,80.5,32.49,-4.578,5.165,0.461,2.328,223.4,0
07/01/2024 12:50:00,53259,14.07,24.89,111.6,68.8,83,44.74,18.67,7.213,0.078,2.482,151.9,0
07/01/2024 13:00:00,53260,14.06,25.19,110.3,68.49,82.5,41.27,21.49,2.666,0,1.157,303.7,0
07/01/2024 13:10:00,53261,14.05,25.49,106.4,66.59,82,37.53,8.25,4.234,0.069,1.948,31.03,0
07/01/2024 13:20:00,53262,14.03,25.73,107.2,64.85,81.2,44.54,4.272,4.175,1.343,2.45,39.51,0
07/01/2024 13:30:00,53263,14.02,25.95,112,63.45,81,33.92,6.28,3.685,1.656,2.662,25.64,0
07/01/2024 13:40:00,53264,14.02,26.07,109.5,71.25,80.1,33.88,2.944,2.832,0.529,2.007,35.36,0
07/01/2024 13:50:00,53265,14.01,26.13,107.9,68.49,82.5,34.46,-1.855,3.734,1.519,2.982,36.01,0
07/01/2024 14:00:00,53266,14.01,26.13,118.2,66.86,83.3,37.29,6.79,3.567,2.117,3.013,13.63,0
07/01/2024 14:10:00,53267,14.01,26.1,111.4,69.89,83.1,40.76,13.33,2.558,0.98,1.843,348.8,0
07/01/2024 14:20:00,53268,14.02,26.04,109.5,67.68,84,43.38,-2.093,2.274,0.686,1.502,24.96,0
07/01/2024 14:30:00,53269,14.01,26.1,109.1,65.36,82,24.15,2.74,2.156,0,1.114,354.9,0
07/01/2024 14:40:00,53270,14,26.25,104.6,65.77,81.2,33.78,0.494,1.147,0,0.432,354.9,0
07/01/2024 14:50:00,53271,13.99,26.53,105,67.78,80.8,38.58,19.76,1.156,0.578,0.877,352,0
07/01/2024 15:00:00,53272,13.99,26.81,114.1,64.07,80.9,45.56,8.9,1.205,0.274,0.792,3.673,0
07/01/2024 15:10:00,53273,13.97,27.06,109.3,68.15,82.2,39.57,3.727,1.068,0.529,0.819,39.05,0
07/01/2024 15:20:00,53274,13.98,27.31,110.9,64,83.3,42.84,14.96,0.745,0.461,0.646,96.9,0
07/01/2024 15:30:00,53275,13.97,27.47,112.2,66.04,83.4,35.21,22.62,1.019,0.402,0.662,89.6,0
07/01/2024 15:40:00,53276,13.97,27.53,114,62.5,80.5,43.99,7.437,1.029,0.5,0.74,137.4,0
07/01/2024 15:50:00,53277,13.97,27.5,108.5,66.93,83.2,34.09,2.366,0.608,0.147,0.433,122.4,0
07/01/2024 16:00:00,53278,13.98,27.44,108.9,69.99,83.9,42.56,-1.651,1.215,0.608,0.962,94.7,0
07/01/2024 16:10:00,53279,14,27.28,114.3,67.37,81.8,44.71,11.66,1.47,0.804,1.259,135.9,0
07/01/2024 16:20:00,53280,14,26.96,111.1,67.27,82.1,46.41,-2.127,1.117,0.323,0.756,236.1,0
07/01/2024 16:30:00,53281,14.01,26.62,107.6,68.53,81.3,42.7,4.408,0.823,0,0.33,89.7,0
07/01/2024 16:40:00,53282,14.02,26.25,101.8,68.29,80,43.48,18.29,0.51,0.314,0.4,90.3,0
07/01/2024 16:50:00,53283,14.02,25.95,107.8,67.27,80.4,40.38,-1.344,0.696,0.304,0.469,204.2,0
07/01/2024 17:00:00,53284,13.24,25.64,112,62.43,80.7,36.71,-0.187,0.774,0,0.31,271.2,0
07/01/2024 17:10:00,53285,12.83,29.48,120.8,55.53,80.9,61.25,8.79,0,0,0,14.01,0
07/01/2024 17:20:00,53286,12.51,27.94,122.6,53.35,81.1,47.19,8.73,1.45,0,0.611,229.9,0
07/01/2024 17:30:00,53287,11.83,26.07,119.2,53.58,79.22,58.8,22.48,1.362,0.608,1.029,259.4,0
08/01/2024 09:00:00,53288,11.98,14.83,80.9,80.9,80.9,15.83,15.83,0,0,0,315.6,0
08/01/2024 09:10:00,53289,11.95,15.19,121.5,61.67,81.7,32.4,16.07,1.872,0,1.339,318.1,0
08/01/2024 09:20:00,53290,12.88,20.1,110.8,63.88,81.3,39.34,2.417,1.597,0.49,1.126,321,0
08/01/2024 09:30:00,53291,13.45,15.92,111,71.78,85.2,37.03,-5.344,1.529,0.461,1.013,325.3,0
08/01/2024 09:40:00,53292,14.27,16.32,114.3,66.88,84.4,27.54,3.131,1.499,0,0.868,317.2,0
08/01/2024 09:50:00,53293,14.27,16.74,113.9,73.75,84.4,25.29,-2.655,1.784,0.118,1.068,327.7,0
08/01/2024 10:00:00,53294,14.26,17.14,110.5,67.83,84.3,36.93,3.54,1.862,0.441,1.178,333.3,0
08/01/2024 10:10:00,53295,14.25,17.46,110.9,69.56,83.7,34.99,-3.438,1.911,0.862,1.406,305.5,0
08/01/2024 10:20:00,53296,14.25,17.82,108.2,72.08,83.6,35.36,-7.216,2.176,0.598,1.278,337,0
08/01/2024 10:30:00,53297,14.23,18.2,107.8,71.1,83.9,29.34,13.34,2.146,0.755,1.453,340.1,0
08/01/2024 10:40:00,53298,14.23,18.53,112.5,68.85,84.3,24.3,3.097,2.176,0.755,1.501,341,0
08/01/2024 10:50:00,53299,14.22,18.87,108,67.32,83.5,36.32,-7.012,1.989,0.441,1.176,339.6,0
08/01/2024 11:00:00,53300,14.22,19.26,108.9,67.05,84.5,41.73,4.459,1.705,0.568,1.2,354.9,0
08/01/2024 11:10:00,53301,14.2,19.65,114,73.31,84.6,29.37,-4.561,1.47,0.706,0.999,3.625,0
08/01/2024 11:20:00,53302,14.18,20,110.6,74.5,84.3,25.8,4.016,1.46,0.706,1.05,24.17,0
08/01/2024 11:30:00,53303,14.17,20.37,104.2,66.84,82.8,34.24,-1.736,1.529,0.96,1.213,27.21,0
08/01/2024 11:40:00,53304,14.16,20.72,110.1,69.36,84.7,22.53,8.48,1.49,0.931,1.257,51.38,0
08/01/2024 11:50:00,53305,14.15,21.04,103.6,66.36,82.9,30.87,-2.076,1.323,0.676,0.997,49.98,0
08/01/2024 12:00:00,53306,14.15,21.4,105.5,77.39,84.8,40.16,-6.944,0.96,0.5,0.68,25.13,0
08/01/2024 12:10:00,53307,14.13,21.67,117.5,72.22,84,37.27,-2.587,1.088,0.314,0.736,30.11,0
08/01/2024 12:20:00,53308,14.13,21.89,111.8,67.83,83.1,33.25,-2.042,1.078,0.755,0.927,30.59,0
08/01/2024 12:30:00,53309,14.13,22.06,103.2,71.64,82,35.36,-1.327,1.147,0.647,0.913,37.02,0
08/01/2024 12:40:00,53310,14.13,22.17,110.8,69.56,83.5,31.99,-2.042,1.068,0.725,0.907,45.82,0
08/01/2024 12:50:00,53311,14.12,22.22,116.6,69.8,83.6,41.76,11.71,0.931,0.304,0.629,64.38,0
08/01/2024 13:00:00,53312,14.12,22.33,109.4,67.15,82.2,37.99,2.485,0.872,0.48,0.622,34.94,0
08/01/2024 13:10:00,53313,14.11,22.42,119.1,68.68,83.4,39.14,5.99,1.078,0.392,0.848,76.22,0
